"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"48",140,60,"RL",65,15426,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",821,"Unf",0,107,928,"GasA","Ex","Y","SBrkr",928,836,0,1764,1,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1997,"RFn",2,470,"TA","TA","Y",276,99,0,0,0,0,NA,"MnPrv",NA,0,8,2009,"WD","Normal",231500
"49",141,20,"RL",70,10500,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",432,"Unf",0,432,864,"GasA","TA","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",1,"Po",NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,4,2010,"ConLI","Normal",115000
"50",143,50,"RL",71,8520,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,4,1952,1952,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","No","Rec",507,"Unf",0,403,910,"GasA","Fa","Y","SBrkr",910,475,0,1385,0,0,2,0,4,1,"TA",6,"Typ",0,NA,"Detchd",2000,"Unf",2,720,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,6,2010,"WD","Normal",166000
"51",144,20,"RL",78,10335,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","Gd","TA","Gd","GLQ",679,"Unf",0,811,1490,"GasA","Ex","Y","SBrkr",1501,0,0,1501,1,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1999,"RFn",2,577,"TA","TA","Y",144,29,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",204000
"52",147,30,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1931,1993,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",209,"Unf",0,506,715,"GasA","TA","Y","FuseA",875,0,0,875,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1931,"Unf",1,180,"Fa","TA","Y",48,0,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal",105000
"53",148,60,"RL",NA,9505,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",180,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SBrkr",884,1151,0,2035,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2001,"Fin",2,434,"TA","TA","Y",144,48,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",222500
"54",158,60,"RL",92,12003,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2009,2010,"Gable","CompShg","VinylSd","VinylSd","BrkFace",84,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,774,774,"GasA","Ex","Y","SBrkr",774,1194,0,1968,0,0,2,1,4,1,"Ex",8,"Typ",1,"Gd","BuiltIn",2009,"Fin",3,680,"TA","TA","Y",0,75,0,0,0,0,NA,NA,NA,0,5,2010,"New","Partial",269500
"55",159,60,"FV",100,12552,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",222,"Unf",0,769,991,"GasA","Ex","Y","SBrkr",991,956,0,1947,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"RFn",2,678,"TA","TA","Y",0,136,0,0,0,0,NA,"GdWo",NA,0,5,2010,"WD","Normal",254900
"56",163,20,"RL",95,12182,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",226,"Gd","TA","PConc","Gd","TA","Mn","BLQ",1201,"Unf",0,340,1541,"GasA","Ex","Y","SBrkr",1541,0,0,1541,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"RFn",2,532,"TA","TA","Y",0,70,0,0,0,0,NA,NA,NA,0,5,2010,"New","Partial",220000
"57",167,20,"RL",NA,10708,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",5,5,1955,1993,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","TA","TA","No","LwQ",379,"BLQ",768,470,1617,"GasA","Ex","Y","FuseA",1867,0,0,1867,1,0,1,0,2,1,"TA",7,"Typ",3,"Gd","Attchd",1955,"Fin",1,303,"TA","TA","Y",476,0,0,0,142,0,NA,"GdWo",NA,0,11,2009,"COD","Normal",190000
"58",172,20,"RL",141,31770,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,1960,"Hip","CompShg","BrkFace","Plywood","Stone",112,"TA","TA","CBlock","TA","Gd","Gd","BLQ",639,"Unf",0,441,1080,"GasA","Fa","Y","SBrkr",1656,0,0,1656,1,0,1,0,3,1,"TA",7,"Typ",2,"Gd","Attchd",1960,"Fin",2,528,"TA","TA","P",210,62,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",215000
"59",179,20,"RL",63,17423,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,5,2008,2009,"Hip","CompShg","VinylSd","VinylSd","Stone",748,"Ex","TA","PConc","Ex","TA","No","GLQ",1904,"Unf",0,312,2216,"GasA","Ex","Y","SBrkr",2234,0,0,2234,1,0,2,0,1,1,"Ex",9,"Typ",1,"Gd","Attchd",2009,"Fin",3,1166,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,7,2009,"New","Partial",501837
"60",187,80,"RL",NA,9947,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",7,5,1990,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",611,"Unf",0,577,1188,"GasA","Ex","Y","SBrkr",1217,0,0,1217,1,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1990,"Unf",2,497,"TA","TA","Y",168,27,0,0,0,0,NA,"GdPrv",NA,0,6,2009,"WD","Normal",173000
"61",188,50,"RL",60,10410,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1916,1987,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","No","Unf",0,"Unf",0,660,660,"GasA","Ex","Y","SBrkr",808,704,144,1656,0,0,2,1,3,1,"TA",8,"Min2",0,NA,"Detchd",1916,"Unf",1,180,"Fa","Fa","N",0,0,0,140,0,0,NA,"MnPrv",NA,0,8,2009,"WD","Normal",135000
"62",189,90,"RL",64,7018,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","SFoyer",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","Stone",275,"TA","TA","CBlock","Gd","TA","Av","GLQ",1086,"Unf",0,0,1086,"GasA","TA","Y","SBrkr",1224,0,0,1224,2,0,0,2,2,2,"TA",6,"Typ",2,"TA","Detchd",1979,"Unf",2,528,"TA","TA","Y",120,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Alloca",153337
"63",193,20,"RL",68,9017,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",560,"Unf",0,871,1431,"GasA","Ex","Y","SBrkr",1431,0,0,1431,1,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1999,"Fin",2,666,"TA","TA","Y",0,35,0,0,0,0,NA,NA,NA,0,9,2009,"WD","Normal",192000
"64",196,160,"RL",24,2280,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",566,"Unf",0,289,855,"GasA","TA","Y","SBrkr",855,601,0,1456,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1976,"Unf",2,440,"TA","TA","Y",87,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",148500
"65",199,75,"RM",92,5520,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Fin",6,6,1912,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,755,755,"GasA","Ex","Y","SBrkr",929,929,371,2229,0,0,1,0,5,1,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,198,30,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD","Abnorml",104000
"66",200,20,"RL",76,9591,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",262,"Gd","TA","PConc","Ex","TA","Av","GLQ",1088,"Unf",0,625,1713,"GasA","Ex","Y","SBrkr",1713,0,0,1713,1,0,2,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,856,"TA","TA","Y",0,26,0,0,170,0,NA,NA,NA,0,1,2009,"WD","Normal",274900
"67",201,20,"RM",80,8546,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1121,1121,"GasA","Ex","Y","SBrkr",1121,0,0,1121,0,0,2,0,2,1,"TA",5,"Typ",0,NA,"Attchd",2003,"RFn",2,440,"TA","TA","Y",132,64,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",140000
"68",205,50,"RM",50,3500,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1947,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",312,"Unf",0,408,720,"GasA","TA","Y","SBrkr",720,564,0,1284,0,0,1,1,2,1,"TA",5,"Typ",0,NA,"Detchd",1948,"Unf",1,240,"TA","TA","Y",0,35,0,0,0,0,NA,"MnWw",NA,0,4,2009,"WD","Normal",110000
"69",206,20,"RL",99,11851,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1424,1424,"GasA","Ex","Y","SBrkr",1442,0,0,1442,0,0,2,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1990,"RFn",2,500,"TA","TA","Y",0,34,0,508,0,0,NA,NA,NA,0,5,2009,"WD","Normal",180500
"70",212,20,"RL",83,10420,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",36,"Unf",0,1176,1212,"GasA","Ex","Y","SBrkr",1212,0,0,1212,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2009,"RFn",2,460,"TA","TA","Y",100,22,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",186000
"71",213,60,"FV",72,8640,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",822,"Unf",0,78,900,"GasA","Ex","Y","SBrkr",932,920,0,1852,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2009,"RFn",2,644,"TA","TA","Y",168,108,0,0,0,0,NA,NA,NA,0,7,2009,"New","Partial",252678
"72",215,60,"RL",NA,10900,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,7,1977,1977,"Gable","CompShg","HdBoard","HdBoard","BrkFace",153,"TA","TA","CBlock","Gd","TA","No","GLQ",378,"Unf",0,311,689,"GasA","Ex","Y","SBrkr",689,703,0,1392,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1977,"Fin",1,299,"TA","TA","Y",0,36,0,0,0,0,NA,"MnPrv","Shed",450,3,2010,"WD","Normal",161750
"73",222,60,"RL",NA,8068,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1010,1010,"GasA","Ex","Y","SBrkr",1010,1257,0,2267,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2002,"RFn",2,390,"TA","TA","Y",120,46,0,0,0,0,NA,NA,NA,0,12,2009,"ConLI","Normal",2e+05
"74",224,20,"RL",70,10500,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",524,"LwQ",180,160,864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1989,"Unf",2,576,"TA","TA","Y",216,0,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Abnorml",97000
"75",225,20,"RL",103,13472,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","Ex","TA","Gd","GLQ",56,"Unf",0,2336,2392,"GasA","Ex","Y","SBrkr",2392,0,0,2392,0,0,2,0,3,1,"Ex",8,"Typ",1,"Ex","Attchd",2003,"Fin",3,968,"TA","TA","Y",248,105,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",386250
"76",226,160,"RM",21,1680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",142,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1991,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2009,"COD","Abnorml",112000
"77",229,20,"RL",70,8521,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",842,"Unf",0,70,912,"GasA","TA","Y","SBrkr",912,0,0,912,0,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1974,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,5,2010,"WD","Normal",125000
"78",230,120,"RL",43,3182,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1357,1373,"GasA","Ex","Y","SBrkr",1555,0,0,1555,0,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2005,"Fin",2,430,"TA","TA","Y",143,20,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",192500
"79",231,20,"RL",73,8760,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",220,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1194,1194,"GasA","TA","Y","SBrkr",1194,0,0,1194,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1959,"RFn",1,312,"TA","TA","Y",0,0,120,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",148000
"80",232,60,"RL",174,15138,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",506,"Gd","TA","PConc","Gd","TA","No","GLQ",689,"Unf",0,773,1462,"GasA","Ex","Y","SBrkr",1490,1304,0,2794,1,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",1995,"Fin",3,810,"TA","TA","Y",0,146,202,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",403000
"81",234,20,"RL",75,10650,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","Gd","Av","LwQ",182,"ALQ",712,0,894,"GasA","TA","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1976,"Unf",1,308,"TA","TA","Y",365,0,0,0,0,0,NA,"MnPrv",NA,0,2,2010,"WD","Normal",128200
"82",235,60,"RL",NA,7851,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","GLQ",625,"Unf",0,235,860,"GasA","Ex","Y","SBrkr",860,1100,0,1960,1,0,2,1,4,1,"Gd",8,"Typ",2,"TA","BuiltIn",2002,"Fin",2,440,"TA","TA","Y",288,48,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",216500
"83",237,20,"RL",65,8773,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",98,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1390,1414,"GasA","Ex","Y","SBrkr",1414,0,0,1414,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2004,"RFn",2,494,"TA","TA","Y",132,105,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",185500
"84",238,60,"RL",NA,9453,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,NA,NA,NA,0,2,2010,"WD","Normal",194500
"85",240,50,"RL",52,8741,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",94,"Unf",0,641,735,"GasA","TA","Y","FuseA",798,689,0,1487,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",1949,"Unf",1,220,"TA","TA","Y",0,140,0,0,0,0,NA,"MnPrv",NA,0,4,2010,"WD","Normal",113000
"86",241,20,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","Av","GLQ",1078,"Unf",0,488,1566,"GasA","Ex","Y","SBrkr",1566,0,0,1566,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2008,"RFn",2,750,"TA","TA","Y",144,168,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",262500
"87",244,160,"RL",75,10762,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,626,626,"GasA","TA","Y","SBrkr",626,591,0,1217,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1980,"RFn",1,288,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",120000
"88",245,60,"RL",NA,8880,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",695,"Unf",0,253,948,"GasA","Ex","Y","SBrkr",1222,888,0,2110,1,0,2,1,3,1,"Gd",8,"Typ",2,"Fa","Attchd",1994,"RFn",2,463,"TA","TA","Y",0,130,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal",205000
"89",251,30,"RL",55,5350,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,2,1940,1966,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","TA","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",1306,0,0,1306,0,0,1,0,3,1,"Fa",6,"Mod",0,NA,NA,NA,NA,0,0,NA,NA,"Y",263,0,0,0,0,0,NA,"GdWo","Shed",450,5,2010,"WD","Normal",76500
"90",255,20,"RL",70,8400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1957,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",922,"Unf",0,392,1314,"GasA","TA","Y","SBrkr",1314,0,0,1314,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1957,"RFn",1,294,"TA","TA","Y",250,0,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",145000
"91",258,20,"RL",68,8814,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",180,"Gd","TA","PConc","Gd","TA","No","GLQ",1334,"Unf",0,270,1604,"GasA","Ex","Y","SBrkr",1604,0,0,1604,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",2,660,"TA","TA","Y",123,110,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Abnorml",220000
"92",261,80,"RL",120,19296,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",399,"TA","TA","CBlock","TA","TA","Gd","Rec",672,"ALQ",690,0,1362,"GasA","TA","Y","SBrkr",1382,0,0,1382,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1991,"Unf",2,884,"TA","TA","Y",0,0,252,0,0,0,NA,"GdWo",NA,0,5,2009,"WD","Normal",176000
"93",264,50,"RM",50,5500,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1929,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",234,"ALQ",692,0,926,"GasA","TA","Y","SBrkr",926,0,390,1316,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1974,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",130000
"94",273,60,"RL",92,11764,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,1999,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",348,"Gd","TA","PConc","Gd","TA","No","GLQ",524,"Unf",0,628,1152,"GasA","Ex","Y","SBrkr",1164,1106,0,2270,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1999,"Fin",3,671,"TA","TA","Y",132,57,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal",290000
"95",274,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1988,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",183,"TA","TA","CBlock","TA","TA","No","Rec",620,"LwQ",620,0,1240,"GasA","Gd","Y","SBrkr",1632,0,0,1632,1,0,2,0,3,1,"TA",6,"Min1",1,"Gd","Attchd",1958,"RFn",1,338,"TA","TA","Y",289,0,0,0,0,0,NA,"MnPrv",NA,0,4,2009,"WD","Normal",139000
"96",276,50,"RL",55,7264,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,7,1925,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,952,952,"GasW","Gd","N","SBrkr",952,596,0,1548,0,0,2,1,3,1,"Ex",5,"Typ",0,NA,"Detchd",1978,"Unf",2,672,"TA","TA","Y",74,0,0,0,144,0,NA,NA,NA,0,10,2009,"WD","Normal",205000
