"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"48",68,20,"RL",72,10665,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ",1013,"Unf",0,440,1453,"GasA","Ex","Y","SBrkr",1479,0,0,1479,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2003,"RFn",2,558,"TA","TA","Y",144,29,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",226000
"49",70,50,"RL",81,15593,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",0,701,1304,"GasW","TA","Y","SBrkr",1304,983,0,2287,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1953,"Fin",2,667,"TA","TA","Y",0,21,114,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",225000
"50",71,20,"RL",95,13651,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",1880,"Unf",0,343,2223,"GasA","Ex","Y","SBrkr",2223,0,0,2223,1,0,2,0,3,1,"TA",8,"Typ",2,"Gd","Attchd",1973,"Fin",2,516,"TA","TA","Y",300,0,0,0,0,0,NA,NA,NA,0,2,2007,"WD","Normal",244000
"51",72,20,"RL",69,7599,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",565,"Unf",0,280,845,"GasA","TA","Y","SBrkr",845,0,0,845,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1987,"Unf",2,360,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",129500
"52",77,20,"RL",NA,8475,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",228,"Unf",0,724,952,"GasA","Ex","Y","FuseA",952,0,0,952,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1956,"Unf",1,283,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Normal",135750
"53",78,50,"RM",50,8635,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",336,"GLQ",41,295,672,"GasA","TA","Y","SBrkr",1072,213,0,1285,1,0,1,0,2,1,"TA",6,"Min1",0,NA,"Detchd",1948,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,1,2008,"WD","Normal",127000
"54",82,120,"RM",32,4500,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","Ex","Gd","No","GLQ",1201,"Unf",0,36,1237,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1998,"Fin",2,405,"TA","TA","Y",0,199,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",153500
"55",83,20,"RL",78,10206,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","Gd","TA","No","GLQ",33,"Unf",0,1530,1563,"GasA","Ex","Y","SBrkr",1563,0,0,1563,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"RFn",3,758,"TA","TA","Y",144,99,0,0,0,0,NA,NA,NA,0,10,2008,"WD","Normal",245000
"56",84,20,"RL",80,8892,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1065,1065,"GasA","Gd","Y","SBrkr",1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1974,"Unf",2,461,"TA","TA","Y",74,0,0,0,0,0,NA,NA,NA,0,7,2007,"COD","Normal",126500
"57",86,60,"RL",121,16059,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1991,1992,"Hip","CompShg","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1288,1288,"GasA","Ex","Y","SBrkr",1301,1116,0,2417,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1991,"Unf",2,462,"TA","TA","Y",127,82,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",260000
"58",90,20,"RL",60,8070,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",588,"Unf",0,402,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",123600
"59",91,20,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1950,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","FuseA",1040,0,0,1040,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1950,"Unf",2,420,"TA","TA","Y",0,29,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",109900
"60",92,20,"RL",85,8500,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,1961,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","TA","TA","No","Rec",600,"Unf",0,635,1235,"GasA","TA","Y","SBrkr",1235,0,0,1235,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Attchd",1961,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,12,2006,"WD","Abnorml",98600
"61",94,190,"C (all)",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","Mn","Rec",1046,"Unf",0,168,1214,"GasW","Ex","N","SBrkr",1260,1031,0,2291,0,1,2,0,4,2,"TA",9,"Typ",1,"Gd","Detchd",1900,"Unf",2,506,"TA","TA","Y",0,0,0,0,99,0,NA,NA,NA,0,11,2007,"WD","Normal",133900
"62",95,60,"RL",69,9337,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No","GLQ",648,"Unf",0,176,824,"GasA","Ex","Y","SBrkr",905,881,0,1786,1,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1997,"RFn",2,684,"TA","TA","Y",0,162,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",204750
"63",97,20,"RL",78,10264,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","Gd","TA","Av","ALQ",1162,"Unf",0,426,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1999,"RFn",2,472,"TA","TA","Y",158,29,0,0,0,0,NA,NA,NA,0,8,2006,"WD","Normal",214000
"64",98,20,"RL",73,10921,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1965,1965,"Hip","CompShg","HdBoard","HdBoard","BrkFace",48,"TA","TA","CBlock","TA","TA","No","Rec",520,"Unf",0,440,960,"GasA","TA","Y","FuseF",960,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1965,"Fin",1,432,"TA","TA","P",120,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",94750
"65",105,50,"RM",NA,7758,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",7,4,1931,1950,"Gable","CompShg","Stucco","Stucco","BrkFace",600,"TA","Fa","PConc","TA","TA","No","LwQ",224,"Unf",0,816,1040,"GasA","Ex","Y","FuseF",1226,592,0,1818,0,0,1,1,4,1,"TA",7,"Typ",2,"TA","Detchd",1951,"Unf",1,240,"TA","TA","Y",0,0,0,0,184,0,NA,NA,NA,0,6,2007,"WD","Normal",169500
"66",106,60,"FV",75,9375,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",768,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1053,1053,"GasA","Ex","Y","SBrkr",1053,939,0,1992,0,0,2,1,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2003,"RFn",2,648,"TA","TA","Y",140,45,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal",250000
"67",107,30,"RM",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1885,1995,"Mansard","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,641,641,"GasA","Gd","Y","SBrkr",1047,0,0,1047,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1954,"Unf",1,273,"Fa","Fa","N",0,0,0,0,0,0,NA,NA,"Shed",450,8,2007,"WD","Normal",1e+05
"68",108,20,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1948,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",104,"BLQ",169,516,789,"GasA","Ex","Y","SBrkr",789,0,0,789,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1948,"Unf",1,250,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Partial",115000
"69",109,50,"RM",85,8500,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1919,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,793,793,"GasW","TA","N","FuseF",997,520,0,1517,0,0,2,0,3,1,"Fa",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,144,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",115000
"70",111,50,"RL",75,9525,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1954,1972,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","Fa","No","Rec",444,"Unf",0,550,994,"GasA","Gd","Y","SBrkr",1216,639,0,1855,0,0,2,0,4,1,"TA",7,"Typ",0,NA,"Attchd",1954,"Unf",1,325,"TA","TA","Y",182,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",136900
"71",113,60,"RL",77,9965,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",220,"Gd","TA","PConc","Ex","TA","Av","GLQ",984,"Unf",0,280,1264,"GasA","Ex","Y","SBrkr",1282,1414,0,2696,1,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2007,"Fin",3,792,"TA","TA","Y",120,184,0,0,168,0,NA,NA,NA,0,10,2007,"New","Partial",383970
"72",114,20,"RL",NA,21000,"Pave",NA,"Reg","Bnk","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,5,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",184,"TA","Gd","CBlock","Gd","TA","Mn","ALQ",35,"Rec",869,905,1809,"GasA","TA","Y","SBrkr",2259,0,0,2259,1,0,2,0,3,1,"Gd",7,"Typ",2,"Gd","Basment",1953,"Unf",2,450,"TA","TA","Y",166,120,192,0,0,0,NA,"MnPrv",NA,0,10,2007,"COD","Abnorml",217000
"73",115,70,"RL",61,7259,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,8,1945,2002,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",774,"LwQ",150,104,1028,"GasA","Ex","Y","SBrkr",1436,884,0,2320,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Detchd",1945,"Unf",1,180,"TA","TA","Y",224,0,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",259500
"74",116,160,"FV",34,3230,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1129,"TA","TA","PConc","Gd","TA","No","GLQ",419,"Unf",0,310,729,"GasA","Gd","Y","SBrkr",729,729,0,1458,0,0,2,1,2,1,"TA",5,"Typ",1,"Fa","Detchd",1999,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",176000
"75",118,20,"RL",74,8536,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1125,1125,"GasA","Gd","Y","SBrkr",1125,0,0,1125,0,0,1,1,2,1,"TA",5,"Typ",0,NA,"Attchd",2007,"Unf",2,430,"TA","TA","Y",80,64,0,0,0,0,NA,NA,NA,0,4,2007,"New","Partial",155000
"76",120,60,"RL",65,8461,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,390,"TA","TA","Y",0,24,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial",163990
"77",121,80,"RL",NA,21453,"Pave",NA,"IR1","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","SLvl",6,5,1969,1969,"Flat","Metal","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",938,"Unf",0,0,938,"GasA","Ex","Y","SBrkr",988,0,0,988,1,0,1,0,1,1,"TA",4,"Typ",2,"TA","Attchd",1969,"Unf",2,540,"TA","TA","Y",0,130,0,130,0,0,NA,NA,NA,0,10,2006,"WD","Normal",180000
"78",122,50,"RM",50,6060,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,5,1939,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,732,732,"GasA","Gd","Y","SBrkr",772,351,0,1123,0,0,1,0,3,1,"TA",4,"Typ",0,NA,"Detchd",1979,"Unf",1,264,"TA","TA","P",0,0,140,0,0,0,NA,"MnPrv",NA,0,6,2007,"WD","Normal",1e+05
"79",123,20,"RL",75,9464,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1958,1958,"Hip","CompShg","MetalSd","MetalSd","BrkFace",135,"TA","Gd","CBlock","TA","TA","No","BLQ",570,"Unf",0,510,1080,"GasA","Gd","Y","SBrkr",1080,0,0,1080,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1958,"Unf",1,288,"TA","TA","Y",0,0,0,0,130,0,NA,NA,NA,0,6,2008,"WD","Normal",136000
"80",124,120,"RL",55,7892,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1993,1993,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",300,"Unf",0,899,1199,"GasA","Ex","Y","SBrkr",1199,0,0,1199,0,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1993,"RFn",2,530,"TA","TA","Y",0,63,0,0,0,0,NA,NA,NA,0,3,2008,"WD","Normal",153900
"81",126,190,"RM",60,6780,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","2fmCon","1.5Fin",6,8,1935,1982,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","Av","GLQ",490,"Unf",0,30,520,"GasA","Gd","N","SBrkr",520,0,234,754,1,0,1,0,2,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",53,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",84500
"82",127,120,"RL",NA,4928,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",120,"Unf",0,958,1078,"GasA","TA","Y","SBrkr",958,0,0,958,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1977,"RFn",2,440,"TA","TA","Y",0,205,0,0,0,0,NA,NA,NA,0,2,2007,"WD","Normal",128000
"83",128,45,"RM",55,4388,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Unf",5,7,1930,1950,"Gable","CompShg","WdShing","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","LwQ",116,"Unf",0,556,672,"GasA","Ex","Y","SBrkr",840,0,0,840,0,0,1,0,3,1,"TA",5,"Typ",1,"TA",NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",87000
"84",129,60,"RL",69,7590,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",6,5,1966,1966,"Gable","CompShg","VinylSd","VinylSd","BrkFace",266,"TA","TA","CBlock","TA","TA","No","BLQ",512,"Unf",0,148,660,"GasA","TA","Y","SBrkr",660,688,0,1348,0,0,1,1,3,1,"TA",6,"Typ",1,"Fa","Attchd",1966,"RFn",2,453,"TA","TA","Y",188,108,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",155000
"85",130,20,"RL",69,8973,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1958,1991,"Gable","CompShg","Plywood","Plywood","BrkFace",85,"TA","TA","CBlock","TA","TA","No","Rec",567,"BLQ",28,413,1008,"GasA","TA","Y","FuseA",1053,0,0,1053,0,1,1,1,3,1,"Ex",6,"Typ",0,NA,"2Types",1998,"RFn",2,750,"TA","TA","Y",0,80,0,180,0,0,NA,"MnWw",NA,0,7,2006,"WD","Abnorml",150000
"86",131,60,"RL",88,14200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,6,1966,1966,"Gable","CompShg","MetalSd","MetalSd","BrkFace",309,"TA","TA","CBlock","TA","TA","No","Rec",445,"Unf",0,479,924,"GasA","Ex","Y","SBrkr",1216,941,0,2157,0,0,2,1,4,1,"Gd",8,"Typ",2,"Gd","Attchd",1966,"Fin",2,487,"TA","TA","Y",105,66,0,0,0,0,NA,"GdPrv",NA,0,5,2006,"WD","Normal",226000
"87",133,20,"RL",75,7388,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1959,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",405,"Unf",0,658,1063,"GasA","Gd","Y","SBrkr",1327,0,0,1327,1,0,1,0,3,1,"Gd",7,"Typ",0,NA,"Detchd",1974,"Unf",2,624,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",150750
"88",135,20,"RL",78,10335,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1968,1993,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",570,"Unf",0,891,1461,"GasA","Gd","Y","SBrkr",1721,0,0,1721,0,0,2,1,3,1,"TA",7,"Min1",1,"TA","Attchd",1968,"RFn",2,440,"TA","TA","Y",0,96,180,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",180000
"89",136,20,"RL",80,10400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1970,1970,"Hip","CompShg","Plywood","Plywood","BrkFace",288,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1304,1304,"GasA","Gd","Y","SBrkr",1682,0,0,1682,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1970,"Unf",2,530,"TA","TA","Y",98,0,0,0,0,0,NA,"MnPrv",NA,0,5,2008,"WD","Normal",174000
"90",137,20,"RL",NA,10355,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",196,"TA","TA","CBlock","TA","TA","No","BLQ",695,"Unf",0,519,1214,"GasA","TA","Y","SBrkr",1214,0,0,1214,0,0,2,0,3,1,"TA",5,"Typ",1,"Fa","Attchd",1967,"RFn",1,318,"TA","TA","Y",0,111,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",143000
"91",138,90,"RL",82,11070,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",7,5,1988,1989,"Gable","CompShg","VinylSd","VinylSd","BrkFace",70,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1907,1907,"GasA","Gd","Y","SBrkr",1959,0,0,1959,0,0,3,0,5,2,"TA",9,"Typ",0,NA,"2Types",1989,"Unf",3,766,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Family",171000
"92",139,60,"RL",73,9066,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",320,"Gd","TA","PConc","Gd","TA","Mn","GLQ",668,"Unf",0,336,1004,"GasA","Ex","Y","SBrkr",1004,848,0,1852,0,0,2,1,3,1,"Gd",7,"Typ",2,"TA","Attchd",1999,"Fin",3,660,"TA","TA","Y",224,106,0,0,0,0,NA,"GdPrv",NA,0,12,2008,"WD","Normal",230000
"93",142,20,"RL",78,11645,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,434,1734,"GasA","Ex","Y","SBrkr",1734,0,0,1734,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"Fin",2,660,"TA","TA","Y",160,24,0,0,0,0,NA,NA,NA,0,1,2006,"WD","Normal",260000
"94",145,90,"RM",70,9100,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1Story",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",336,"TA","TA","CBlock","TA","TA","No","Rec",1332,"Unf",0,396,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,1,0,2,0,6,2,"TA",10,"Typ",0,NA,"Detchd",1963,"Unf",2,504,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2006,"ConLI","Abnorml",125000
"95",146,160,"RM",24,2522,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Twnhs","2Story",6,5,2004,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA","Ex","Y","SBrkr",970,739,0,1709,0,0,2,0,3,1,"Gd",7,"Maj1",0,NA,"Detchd",2004,"Unf",2,380,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal",130000
"96",149,20,"RL",63,7500,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",120,"TA","TA","PConc","Gd","TA","No","GLQ",680,"Unf",0,400,1080,"GasA","Ex","Y","SBrkr",1080,0,0,1080,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Normal",141000
